canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
the Twenty-One Tārās			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A SERIES. The individuals the source names with an iconography and a station of their own - Kurukulla, Usnisavijaya, Sitatapatra, Marici - are ingested; the set is not.		REJECT	n/a
the Eighty-Four Mahāsiddhas			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A SERIES, and a number.		REJECT	n/a
the Twelve Tenma Goddesses			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A SERIES.		REJECT	n/a
the seventy-five forms of Mahākāla			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A SERIES, and one the source itself counts rather than names.		REJECT	n/a
Pehar's four other emanations			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Indra, Buputra, Shingjachen and Dralla are named in the source as a SET OF FIVE WITH PEHAR; Dorje Drakden is ingested because the source gives him a station and an act, and the other four are not.		REJECT	n/a
the six monkey children			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A NUMBER, not six attested figures. Manufacturing six records from a number is what this programme does not do - the same rejection lane 25 applied to the five gods of Anu's curse.		REJECT	n/a
Samye, Nechung, the Jokhang, the thirteen geomantic temples			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	PLACES AND BUILDINGS. The temples are named on the supine demoness's record because they are what holds her down.		REJECT	n/a
Mount Kailash, Chomolungma, the Copper-Coloured Mountain			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	PLACES. Miyolangsangma, who lives on Chomolungma, is not a place and is ingested.		REJECT	n/a
terma, the Kālacakra Tantra, the Śūraṅgama Sūtra			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	TEXTS. Sitatapatra's record cites the sutra as the source of her description, which is what a source is for.		REJECT	n/a
nāgas, tsen, gyalpo, mamo, dgra lha			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	CLASSES OF SPIRIT, not figures. The corpus already holds Yul-lha as a class under the Tibetan Bön key, which is a separate question for the owner.		REJECT	n/a
the eight manifestations of Padmasambhava			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A SERIES of forms of a single figure, carried in his record and not as eight.		REJECT	n/a
Milarepa, Marpa, Naropa, Tilopa			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	THE BLOCKED CLASS THIS LANE'S STATED LINE DEFINES. Each has a dated life and a literature about it. Milarepa is the sharpest: the retrieved source for the Five Long-Life Sisters says HE made them protectors of the Kagyu teachings, so the corpus now holds four goddesses whose station he conferred and not him. THAT IS THIS PROGRAMME'S RECURRING FAULT, CREATED DELIBERATELY AND RECORDED RATHER THAN HIDDEN.		BLOCKED	n/a
Tsongkhapa, Atiśa, Dromtönpa, Sakya Paṇḍita			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Founders and reformers of the schools. Same class, same line, same escalation.		BLOCKED	n/a
Machig Labdrön			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The founder of Chöd (1055-1149). BLOCKED BY THE STATED LINE AND UNCOMFORTABLY: lane 26's Yeshe Tsogyal source records Padmasambhava's prediction that Tsogyal would be REBORN as her, so the corpus now holds one end of a rebirth-prophecy and not the other. Recorded on Yeshe Tsogyal's record as what the source says and NOT as a relation, because a rebirth is not an edge between contemporaries.		BLOCKED	n/a
Longchenpa, Jigme Lingpa, Thangtong Gyalpo, Rechungpa, Dolpopa			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Further named masters. Same class.		BLOCKED	n/a
the Dalai Lamas and the Karmapas			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Institutional incarnation lineages. A LINEAGE IS NOT A FIGURE, and the individual holders are the blocked historical class; Dorje Drakden's record names his role as protector of the Dalai Lamas without ingesting any of them.		BLOCKED	n/a
Amitāyus / Tsepame			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The long-life aspect of Amitabha, whom lane 26 created as buddhist_amitabha. THE PRACTICE TRADITIONS TREAT HIM AS A DISTINCT DEITY WITH DISTINCT ICONOGRAPHY AND A DISTINCT FUNCTION, and the retrieved treatments do not separate them. Blocked rather than guessed, because a wrong split is worse than a missing record and the alternative - amending the Amitabha record - would mutate a pre-existing entry.		BLOCKED	n/a
Kuntuzangmo / Samantabhadrī			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The consort of the Nyingma primordial buddha. Absent from the retrieved treatments, and entangled with the Vajradhara/Samantabhadra school question above.		BLOCKED	n/a
Acala, Dorje Yudronma, Setrap, Namkha Barzin			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Further protectors named in the Tibetan pantheon and not carried by the retrieved material. ACALA WAS ONE OF THE THREE LANE 26 BLOCKED ON THE TRADITION-KEY QUESTION; this lane answers that question and ingests Mahakala and Yamantaka under this key, and Acala stays blocked on evidence alone.		BLOCKED	n/a
Bhṛkuṭī			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Songtsen Gampo's Nepali bride in the tradition, and separately one of the goddesses the source counts among the Twenty-One Taras. TWO DIFFERENT CLAIMS ABOUT THE SAME NAME IN THE SAME SOURCE SET, unresolved, so blocked rather than merged into one record.		BLOCKED	n/a
Vairotsana and Drenpa Namkha			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The translator of the Nyingma transmission and the Bön master. Blocked on the historical-persons line and, for Drenpa Namkha, on the Bön/Tibetan Bön key question.		BLOCKED	n/a
the three Tibetan tradition keys			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	NOT A FIGURE AND THE LARGEST STRUCTURAL PROBLEM IN THIS LANE. Tibetan religion is filed under Tibetan Buddhist (9), Bön (6) and Tibetan Bön (2), and the id prefixes do not follow the keys: tibetan_tonpa_shenrab sits under Bön, tibetan_nyenchen_tanglha under Tibetan Bön, tibetan_palden_lhamo and tibetan_pehar under Tibetan Buddhist beside six tibetan_buddhist_* ids. NYENCHEN TANGLHA, FILED UNDER TIBETAN BÖN, IS A MOUNTAIN GOD BOUND UNDER OATH BY PADMASAMBHAVA. This batch merges and renames nothing; the edges cross the keys where the sources do, and the question is the owner's. Fifth lane to raise tradition-key duplication.		BLOCKED	n/a
the historical-persons scope question			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	NOT A FIGURE AND NOW OPEN IN FOUR TRADITIONS - Armenian (Trdat III), Korean (Jumong's successors), Buddhist (Nagarjuna) and Tibetan. This lane STATES the line the corpus has in fact been drawing rather than leaving it implicit for a fifth time, and records it here so the owner can overturn it in one place.		BLOCKED	n/a
the type and era vocabularies			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	NOT FIGURES AND UNCHANGED SINCE LANE 26. deity|numen|demigod|quartigod|scion|mortal has no category for a buddha, a bodhisattva or a yidam - and a yidam is not a god the practitioner petitions but a form the practitioner takes. The Tibetan Buddhist key registers one era, mythic, so Vajradhara, who is outside time, and Trisong Detsen, who reigned in the eighth century, are filed together. Neither is extended here: lane 22's test is that a label is extended when it CONTRADICTS its material, not when it is merely broad.		BLOCKED	n/a
