canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Ix Chebel Yax				Maya	Reference treatments consulted via server-side web search; see transcript citations	One treatment consulted equates her with Ix Chel and another treats her as a distinct aged goddess. SOURCES CHECKED: web search on Ix Chebel Yax and Chac Chel. EVIDENCE NEEDED: a treatment that settles whether she is a separate figure or a name of Ix Chel; if separate, she is an ADD.		BLOCKED	
Kinich Kakmo				Maya	Reference treatments consulted via server-side web search; see transcript citations	Named in list-type sources as a solar deity at Izamal and nothing else was retrievable. SOURCES CHECKED: web search. EVIDENCE NEEDED: a cited treatment of the Izamal cult.		BLOCKED	
Itzam Cab Ain				Maya	Reference treatments consulted via server-side web search; see transcript citations	Named as an earth-caiman and, in one treatment, simply as another name for Itzamna. SOURCES CHECKED: web search. EVIDENCE NEEDED: a treatment separating the caiman from Itzamna.		BLOCKED	
Yopaat				Maya	Reference treatments consulted via server-side web search; see transcript citations	The storm deity inside the names K'ak' Tiliw Chan Yopaat and Yax Pasaj Chan Yopaat. Clearly a god, and nothing about him independent of those names was retrievable. SOURCES CHECKED: web search on Yopaat. EVIDENCE NEEDED: an iconographic or epigraphic treatment of the deity himself.		BLOCKED	
Ah Peku				Maya	Reference treatments consulted via server-side web search; see transcript citations	Named in list-type sources as a thunder deity. SOURCES CHECKED: web search. EVIDENCE NEEDED: a cited attestation.		BLOCKED	
Ah Tabai				Maya	Reference treatments consulted via server-side web search; see transcript citations	Named in list-type sources as a hunting deity. SOURCES CHECKED: web search. EVIDENCE NEEDED: a cited attestation.		BLOCKED	
Ah Kin Xoc				Maya	Reference treatments consulted via server-side web search; see transcript citations	Named in list-type sources as a deity of poetry and music. SOURCES CHECKED: web search. EVIDENCE NEEDED: a cited attestation.		BLOCKED	
Ix Chup				Maya	Reference treatments consulted via server-side web search; see transcript citations	Named in list-type sources as a moon goddess. SOURCES CHECKED: web search. EVIDENCE NEEDED: a cited attestation, and a determination of whether she is distinct from Ix Chel.		BLOCKED	
K'an Mo' Hix				Maya	Reference treatments consulted via server-side web search; see transcript citations	Pakal's father, named in the Palenque treatments solely in that capacity. He is the reciprocal Pakal's parentIds cannot carry. SOURCES CHECKED: web search on Pakal's parentage. EVIDENCE NEEDED: anything about him beyond the marriage.		BLOCKED	
Lady K'inich				Maya	Reference treatments consulted via server-side web search; see transcript citations	Mother of Sihyaj Chan K'awiil II, named only as Yax Nuun Ahiin's consort. SOURCES CHECKED: web search on Tikal Stela 31. EVIDENCE NEEDED: content beyond the parentage.		BLOCKED	
Lady Ahiin				Maya	Reference treatments consulted via server-side web search; see transcript citations	Wife of Sihyaj Chan K'awiil II and mother of K'an Chitam, named only in that capacity. SOURCES CHECKED: as above. EVIDENCE NEEDED: content beyond the parentage.		BLOCKED	
Spearthrower Owl				Maya	Reference treatments consulted via server-side web search; see transcript citations	Grandfather of Sihyaj Chan K'awiil II, whose death in 439 Stela 31 records, and generally taken for a Teotihuacan ruler. Substantial scholarship exists and none of it was retrievable in this session beyond the one sentence. SOURCES CHECKED: web search on Tikal Stela 31. EVIDENCE NEEDED: a treatment of the figure himself; he would be a strong ADD, and arguably belongs to a Teotihuacan lane rather than a Maya one.		BLOCKED	
Chak Tok Ich'aak				Maya	Reference treatments consulted via server-side web search; see transcript citations	Tikal's fourteenth king, who died on the day Siyaj K'ak' entered the city in 378. Named only as that death. SOURCES CHECKED: web search on the 378 entrada. EVIDENCE NEEDED: a treatment of his reign.		BLOCKED	
K'an Chitam				Maya	Reference treatments consulted via server-side web search; see transcript citations	Son and successor of Sihyaj Chan K'awiil II, born 26 November 415. Two facts, both genealogical. SOURCES CHECKED: web search. EVIDENCE NEEDED: content on his reign.		BLOCKED	
Nuun Ujol Chaak				Maya	Reference treatments consulted via server-side web search; see transcript citations	Tikal ruler and rival of B'alaj Chan K'awiil of Dos Pilas. Appeared in search listings only; nothing was retrieved. SOURCES CHECKED: web search. EVIDENCE NEEDED: retrievable content.		BLOCKED	
Yuknoom Yich'aak K'ahk'				Maya	Reference treatments consulted via server-side web search; see transcript citations	Yuknoom Ch'een II's successor at Calakmul, and presumably the king Jasaw Chan K'awiil defeated in 695 — which this batch does NOT assert, because the treatments consulted name the city and not the king. SOURCES CHECKED: web search on Calakmul and the 695 defeat. EVIDENCE NEEDED: a treatment naming the Calakmul king of 695.		BLOCKED	
Smoke Shell				Maya	Reference treatments consulted via server-side web search; see transcript citations	Fifteenth ruler of Copan and father of Yax Pasaj Chan Yopaat. Named only as that parentage. SOURCES CHECKED: web search on the Copan succession. EVIDENCE NEEDED: content on his reign; he is the reciprocal Yax Pasaj's record cannot carry.		BLOCKED	
K'ak' Joplaj Chan K'awiil				Maya	Reference treatments consulted via server-side web search; see transcript citations	Copan's fourteenth ruler, successor to the beheaded 18 Rabbit. Named only as the successor. SOURCES CHECKED: web search. EVIDENCE NEEDED: content on his reign.		BLOCKED	
Lady B'ulu'				Maya	Reference treatments consulted via server-side web search; see transcript citations	Mother of Lady Six Sky. Named only in that capacity. SOURCES CHECKED: web search on Lady Six Sky. EVIDENCE NEEDED: content beyond the parentage.		BLOCKED	
Nim Ac and Nima Tziis				Maya	Reference treatments consulted via server-side web search; see transcript citations	Names appearing beside Xpiacoc and Xmucane in the Popol Vuh, read by some translators as epithets of the grandparents and by others as separate figures. SOURCES CHECKED: web search on the Popol Vuh grandparents. EVIDENCE NEEDED: a translation-critical treatment; recording them as figures without it risks duplicating two records the corpus already holds.		BLOCKED	
Zaquicaz and the other named beasts of Part I				Maya	Reference treatments consulted via server-side web search; see transcript citations	Several further named creatures appear in the Popol Vuh's opening sections in single sentences. SOURCES CHECKED: web search on the Popol Vuh's first creations. EVIDENCE NEEDED: the text itself at the relevant passages, which was not reachable in a citable form; the four destroyers of the wooden people, which were, are ingested.		BLOCKED	
The rulers of Tikal between Yax Ehb Xook and Chak Tok Ich'aak				Maya	Reference treatments consulted via server-side web search; see transcript citations	Some thirteen kings, listed by number in the epigraphic literature. SOURCES CHECKED: web search on the list of lords of Tikal. EVIDENCE NEEDED: retrievable per-ruler content; the list exists and its contents did not come back.		BLOCKED	
The rulers of Copan between the founder and the twelfth				Maya	Reference treatments consulted via server-side web search; see transcript citations	Rulers 2 to 11 of the Altar Q sequence. SOURCES CHECKED: web search on Copan Altar Q. EVIDENCE NEEDED: per-ruler content. Altar Q names them all and the treatments reachable here summarise rather than enumerate.		BLOCKED	
The Caste War leaders (Cecilio Chi, Jacinto Pat, Manuel Antonio Ay)				Maya	Reference treatments consulted via server-side web search; see transcript citations	The 1847 Yucatan rising, the next chapter after Jacinto Canek. Real, absent, and belonging to a nineteenth-century pass taken as a unit rather than sampled. SOURCES CHECKED: not searched in this session. EVIDENCE NEEDED: none — this is a scoping decision and it is the owner's to confirm.		BLOCKED	
