canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Healfdene's daughter		Healfdene's daughter		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Onela's wife, and the join between the Danish and Swedish houses. The treatments name her Yrse in one place and leave her unnamed in others, so the marriage is recorded between the two men and she is a row. This is the same shape as the Maiden of Pohjola in lane 20 - EXCEPT that there the poem consistently used a title and here the sources disagree about a name, which is why one was ingested and this one is not.		BLOCKED	
Ongentheow's wife		Ongentheow's wife		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Taken by the Geats at Ravenswood and rescued by him; unnamed.		BLOCKED	
Hildeburh's son		Hildeburh's son		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Burnt on his uncle's pyre, in the poem's most quoted image from the episode; unnamed.		BLOCKED	
Offa of Angeln and Thryth		Offa of Angeln and Thryth		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The continental Offa and his queen, whose digression is the poem's counter-example to Hygd. Named Modthryth or Thryth or neither depending on how one word is read, which is a textual crux and not an evidence gap this lane can close.		BLOCKED	
Sigemund		Sigemund		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Named in Beowulf as a dragon-slayer, with Fitela beside him. The corpus holds norse_sigmund and norse_sinfjotli. WHETHER THE ENGLISH SIGEMUND NEEDS A RECORD OF HIS OWN IS THE SAME QUESTION AS TURISAS IN LANE 20 - ingesting him risks duplicating a held figure, and declining risks losing an English attestation that predates the Norse one.		BLOCKED	
Widsith		Widsith		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The 'far-traveller' who speaks the poem of that name, and a fifth candidate for the framing-narrator pattern. Whether the name is a person or a description is exactly what is argued.		BLOCKED	
Bældæg		Bældæg		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Woden's son in the royal genealogies, generally identified with Baldr. A name in a list, and the identification is a proposal.		BLOCKED	
Wecta, Witta and Wictgils		Wecta, Witta and Wictgils		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The three generations Bede puts between Woden and Hengist. Names in a descent-claim.		BLOCKED	
Wuldor		Wuldor		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The Old English cognate of Ullr, surviving mainly in the compound wuldortanas. A word rather than a figure on the evidence retrieved.		BLOCKED	
Eormenric and Hama		Eormenric and Hama		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Both named in Beowulf and in Widsith, and Eormenric is the Gothic Ermanaric, which makes him a cross-tradition question before he is an English one.		BLOCKED	
Eomer and Garmund		Eomer and Garmund		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Offa's son and father in the Mercian genealogy, named in Beowulf.		BLOCKED	
Tuisto and Mannus		Tuisto and Mannus		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Tacitus's Germanic first man and his father. THEY BELONG UNDER THE CONTINENTAL GERMANIC KEY, which holds eight records and is the thinnest Germanic tradition in the corpus.		BLOCKED	
Ælfric's equations in De falsis diis		Ælfric's equations in De falsis diis		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Ælfric equates the Roman gods with the Germanic ones by name. That is a source for interpretatio edges rather than for figures, and drawing them would mean writing cross-tradition equations this programme has declined to write since lane 13.		BLOCKED	
